Sun 8 12:06:08 TGM php: [NOTICE] E_NOTICE: Constant STATUS_OK already defined in C:\OpenServer\domains\job\app\config\config.php on line 9
Sun 8 12:06:08 TGM php: [NOTICE] E_NOTICE: Constant STATUS_WRONG already defined in C:\OpenServer\domains\job\app\config\config.php on line 10
Sun 8 12:06:08 TGM php: [NOTICE] E_NOTICE: Constant STATUS_ALREADY_EXISTS already defined in C:\OpenServer\domains\job\app\config\config.php on line 11
Sun 8 12:06:08 TGM php: [NOTICE] E_NOTICE: Constant API_URL already defined in C:\OpenServer\domains\job\app\config\config.php on line 13
Sun 8 12:09:22 TGM php: [NOTICE] E_NOTICE: Constant STATUS_OK already defined in C:\OpenServer\domains\job\app\config\config.php on line 9
Sun 8 12:09:22 TGM php: [NOTICE] E_NOTICE: Constant STATUS_WRONG already defined in C:\OpenServer\domains\job\app\config\config.php on line 10
Sun 8 12:09:22 TGM php: [NOTICE] E_NOTICE: Constant STATUS_ALREADY_EXISTS already defined in C:\OpenServer\domains\job\app\config\config.php on line 11
Sun 8 12:09:22 TGM php: [NOTICE] E_NOTICE: Constant API_URL already defined in C:\OpenServer\domains\job\app\config\config.php on line 13
Sun 8 12:11:14 TGM php: [NOTICE] E_NOTICE: Constant STATUS_OK already defined in C:\OpenServer\domains\job\app\config\config.php on line 9
Sun 8 12:11:14 TGM php: [NOTICE] E_NOTICE: Constant STATUS_WRONG already defined in C:\OpenServer\domains\job\app\config\config.php on line 10
Sun 8 12:11:14 TGM php: [NOTICE] E_NOTICE: Constant STATUS_ALREADY_EXISTS already defined in C:\OpenServer\domains\job\app\config\config.php on line 11
Sun 8 12:11:14 TGM php: [NOTICE] E_NOTICE: Constant API_URL already defined in C:\OpenServer\domains\job\app\config\config.php on line 13
Sun 8 13:08:12 TGM php: [NOTICE] E_NOTICE: Constant STATUS_OK already defined in C:\OpenServer\domains\job\app\config\config.php on line 13
Sun 8 13:08:12 TGM php: [NOTICE] E_NOTICE: Constant STATUS_WRONG already defined in C:\OpenServer\domains\job\app\config\config.php on line 14
Sun 8 13:08:12 TGM php: [NOTICE] E_NOTICE: Constant STATUS_ALREADY_EXISTS already defined in C:\OpenServer\domains\job\app\config\config.php on line 15
Sun 8 13:08:12 TGM php: [NOTICE] E_NOTICE: Constant ROLE_GUEST already defined in C:\OpenServer\domains\job\app\config\config.php on line 20
Sun 8 13:08:12 TGM php: [NOTICE] E_NOTICE: Constant ROLE_USER already defined in C:\OpenServer\domains\job\app\config\config.php on line 21
Sun 8 13:08:12 TGM php: [NOTICE] E_NOTICE: Constant ROLE_MODERATOR already defined in C:\OpenServer\domains\job\app\config\config.php on line 22
Sun 8 13:08:12 TGM php: [NOTICE] E_NOTICE: Constant API_URL already defined in C:\OpenServer\domains\job\app\config\config.php on line 25
Sun 8 13:14:12 TGM php: [NOTICE] E_NOTICE: Constant STATUS_OK already defined in C:\OpenServer\domains\job\app\config\config.php on line 13
Sun 8 13:14:12 TGM php: [NOTICE] E_NOTICE: Constant STATUS_WRONG already defined in C:\OpenServer\domains\job\app\config\config.php on line 14
Sun 8 13:14:12 TGM php: [NOTICE] E_NOTICE: Constant STATUS_ALREADY_EXISTS already defined in C:\OpenServer\domains\job\app\config\config.php on line 15
Sun 8 13:14:12 TGM php: [NOTICE] E_NOTICE: Constant ROLE_GUEST already defined in C:\OpenServer\domains\job\app\config\config.php on line 20
Sun 8 13:14:12 TGM php: [NOTICE] E_NOTICE: Constant ROLE_USER already defined in C:\OpenServer\domains\job\app\config\config.php on line 21
Sun 8 13:14:12 TGM php: [NOTICE] E_NOTICE: Constant ROLE_MODERATOR already defined in C:\OpenServer\domains\job\app\config\config.php on line 22
Sun 8 13:14:12 TGM php: [NOTICE] E_NOTICE: Constant API_URL already defined in C:\OpenServer\domains\job\app\config\config.php on line 25
Sun 8 13:14:42 TGM php: [NOTICE] E_NOTICE: Constant STATUS_OK already defined in C:\OpenServer\domains\job\app\config\config.php on line 13
Sun 8 13:14:42 TGM php: [NOTICE] E_NOTICE: Constant STATUS_WRONG already defined in C:\OpenServer\domains\job\app\config\config.php on line 14
Sun 8 13:14:42 TGM php: [NOTICE] E_NOTICE: Constant STATUS_ALREADY_EXISTS already defined in C:\OpenServer\domains\job\app\config\config.php on line 15
Sun 8 13:14:42 TGM php: [NOTICE] E_NOTICE: Constant ROLE_GUEST already defined in C:\OpenServer\domains\job\app\config\config.php on line 20
Sun 8 13:14:42 TGM php: [NOTICE] E_NOTICE: Constant ROLE_USER already defined in C:\OpenServer\domains\job\app\config\config.php on line 21
Sun 8 13:14:42 TGM php: [NOTICE] E_NOTICE: Constant ROLE_MODERATOR already defined in C:\OpenServer\domains\job\app\config\config.php on line 22
Sun 8 13:14:42 TGM php: [NOTICE] E_NOTICE: Constant API_URL already defined in C:\OpenServer\domains\job\app\config\config.php on line 25
Sun 8 19:57:59 TGM php: [NOTICE] E_NOTICE: Constant STATUS_OK already defined in C:\OpenServer\domains\job\app\config\config.php on line 13
Sun 8 19:57:59 TGM php: [NOTICE] E_NOTICE: Constant STATUS_WRONG already defined in C:\OpenServer\domains\job\app\config\config.php on line 14
Sun 8 19:57:59 TGM php: [NOTICE] E_NOTICE: Constant STATUS_ALREADY_EXISTS already defined in C:\OpenServer\domains\job\app\config\config.php on line 15
Sun 8 19:57:59 TGM php: [NOTICE] E_NOTICE: Constant ROLE_GUEST already defined in C:\OpenServer\domains\job\app\config\config.php on line 20
Sun 8 19:57:59 TGM php: [NOTICE] E_NOTICE: Constant ROLE_USER already defined in C:\OpenServer\domains\job\app\config\config.php on line 21
Sun 8 19:57:59 TGM php: [NOTICE] E_NOTICE: Constant ROLE_MODERATOR already defined in C:\OpenServer\domains\job\app\config\config.php on line 22
Sun 8 19:57:59 TGM php: [NOTICE] E_NOTICE: Constant API_URL already defined in C:\OpenServer\domains\job\app\config\config.php on line 25
Mon 9 15:08:21 TGM php: [NOTICE] E_NOTICE: Constant STATUS_OK already defined in C:\OpenServer\domains\job\app\config\config.php on line 13
Mon 9 15:08:21 TGM php: [NOTICE] E_NOTICE: Constant STATUS_WRONG already defined in C:\OpenServer\domains\job\app\config\config.php on line 14
Mon 9 15:08:21 TGM php: [NOTICE] E_NOTICE: Constant STATUS_ALREADY_EXISTS already defined in C:\OpenServer\domains\job\app\config\config.php on line 15
Mon 9 15:08:21 TGM php: [NOTICE] E_NOTICE: Constant ROLE_GUEST already defined in C:\OpenServer\domains\job\app\config\config.php on line 20
Mon 9 15:08:21 TGM php: [NOTICE] E_NOTICE: Constant ROLE_USER already defined in C:\OpenServer\domains\job\app\config\config.php on line 21
Mon 9 15:08:21 TGM php: [NOTICE] E_NOTICE: Constant ROLE_MODERATOR already defined in C:\OpenServer\domains\job\app\config\config.php on line 22
Mon 9 15:08:21 TGM php: [NOTICE] E_NOTICE: Constant API_URL already defined in C:\OpenServer\domains\job\app\config\config.php on line 25
Mon 9 16:23:35 TGM php: [NOTICE] E_NOTICE: Constant STATUS_OK already defined in C:\OpenServer\domains\job\app\config\config.php on line 13
Mon 9 16:23:35 TGM php: [NOTICE] E_NOTICE: Constant STATUS_WRONG already defined in C:\OpenServer\domains\job\app\config\config.php on line 14
Mon 9 16:23:35 TGM php: [NOTICE] E_NOTICE: Constant STATUS_ALREADY_EXISTS already defined in C:\OpenServer\domains\job\app\config\config.php on line 15
Mon 9 16:23:35 TGM php: [NOTICE] E_NOTICE: Constant ROLE_GUEST already defined in C:\OpenServer\domains\job\app\config\config.php on line 20
Mon 9 16:23:35 TGM php: [NOTICE] E_NOTICE: Constant ROLE_USER already defined in C:\OpenServer\domains\job\app\config\config.php on line 21
Mon 9 16:23:35 TGM php: [NOTICE] E_NOTICE: Constant ROLE_MODERATOR already defined in C:\OpenServer\domains\job\app\config\config.php on line 22
Mon 9 16:23:35 TGM php: [NOTICE] E_NOTICE: Constant API_URL already defined in C:\OpenServer\domains\job\app\config\config.php on line 25
Wed 11 16:33:24 TGM php: [NOTICE] E_NOTICE: Constant STATUS_OK already defined in C:\OpenServer\domains\job\app\config\config.php on line 13
Wed 11 16:33:24 TGM php: [NOTICE] E_NOTICE: Constant STATUS_WRONG already defined in C:\OpenServer\domains\job\app\config\config.php on line 14
Wed 11 16:33:24 TGM php: [NOTICE] E_NOTICE: Constant STATUS_ALREADY_EXISTS already defined in C:\OpenServer\domains\job\app\config\config.php on line 15
Wed 11 16:33:24 TGM php: [NOTICE] E_NOTICE: Constant STATUS_UNRESOLVED_ERROR already defined in C:\OpenServer\domains\job\app\config\config.php on line 16
Wed 11 16:33:24 TGM php: [NOTICE] E_NOTICE: Constant ROLE_GUEST already defined in C:\OpenServer\domains\job\app\config\config.php on line 21
Wed 11 16:33:24 TGM php: [NOTICE] E_NOTICE: Constant ROLE_USER already defined in C:\OpenServer\domains\job\app\config\config.php on line 22
Wed 11 16:33:24 TGM php: [NOTICE] E_NOTICE: Constant ROLE_MODERATOR already defined in C:\OpenServer\domains\job\app\config\config.php on line 23
Wed 11 16:33:24 TGM php: [NOTICE] E_NOTICE: Constant API_URL already defined in C:\OpenServer\domains\job\app\config\config.php on line 26
Thu 12 14:56:32 TGM php: [NOTICE] E_NOTICE: Constant STATUS_OK already defined in C:\OpenServer\domains\job\app\config\config.php on line 13
Thu 12 14:56:32 TGM php: [NOTICE] E_NOTICE: Constant STATUS_WRONG already defined in C:\OpenServer\domains\job\app\config\config.php on line 14
Thu 12 14:56:32 TGM php: [NOTICE] E_NOTICE: Constant STATUS_ALREADY_EXISTS already defined in C:\OpenServer\domains\job\app\config\config.php on line 15
Thu 12 14:56:32 TGM php: [NOTICE] E_NOTICE: Constant STATUS_UNRESOLVED_ERROR already defined in C:\OpenServer\domains\job\app\config\config.php on line 16
Thu 12 14:56:32 TGM php: [NOTICE] E_NOTICE: Constant ROLE_GUEST already defined in C:\OpenServer\domains\job\app\config\config.php on line 21
Thu 12 14:56:32 TGM php: [NOTICE] E_NOTICE: Constant ROLE_USER already defined in C:\OpenServer\domains\job\app\config\config.php on line 22
Thu 12 14:56:32 TGM php: [NOTICE] E_NOTICE: Constant ROLE_MODERATOR already defined in C:\OpenServer\domains\job\app\config\config.php on line 23
Thu 12 14:56:32 TGM php: [NOTICE] E_NOTICE: Constant API_URL already defined in C:\OpenServer\domains\job\app\config\config.php on line 26
Sat 14 16:27:31 TGM php: [NOTICE] E_NOTICE: Constant STATUS_OK already defined in C:\OpenServer\domains\job\app\config\config.php on line 13
Sat 14 16:27:31 TGM php: [NOTICE] E_NOTICE: Constant STATUS_WRONG already defined in C:\OpenServer\domains\job\app\config\config.php on line 14
Sat 14 16:27:31 TGM php: [NOTICE] E_NOTICE: Constant STATUS_ALREADY_EXISTS already defined in C:\OpenServer\domains\job\app\config\config.php on line 15
Sat 14 16:27:31 TGM php: [NOTICE] E_NOTICE: Constant STATUS_UNRESOLVED_ERROR already defined in C:\OpenServer\domains\job\app\config\config.php on line 16
Sat 14 16:27:31 TGM php: [NOTICE] E_NOTICE: Constant ROLE_GUEST already defined in C:\OpenServer\domains\job\app\config\config.php on line 21
Sat 14 16:27:31 TGM php: [NOTICE] E_NOTICE: Constant ROLE_USER already defined in C:\OpenServer\domains\job\app\config\config.php on line 22
Sat 14 16:27:31 TGM php: [NOTICE] E_NOTICE: Constant ROLE_MODERATOR already defined in C:\OpenServer\domains\job\app\config\config.php on line 23
Sat 14 16:27:31 TGM php: [NOTICE] E_NOTICE: Constant API_URL already defined in C:\OpenServer\domains\job\app\config\config.php on line 26
Sat 14 16:27:37 TGM php: [NOTICE] E_NOTICE: Constant STATUS_OK already defined in C:\OpenServer\domains\job\app\config\config.php on line 13
Sat 14 16:27:37 TGM php: [NOTICE] E_NOTICE: Constant STATUS_WRONG already defined in C:\OpenServer\domains\job\app\config\config.php on line 14
Sat 14 16:27:37 TGM php: [NOTICE] E_NOTICE: Constant STATUS_ALREADY_EXISTS already defined in C:\OpenServer\domains\job\app\config\config.php on line 15
Sat 14 16:27:37 TGM php: [NOTICE] E_NOTICE: Constant STATUS_UNRESOLVED_ERROR already defined in C:\OpenServer\domains\job\app\config\config.php on line 16
Sat 14 16:27:37 TGM php: [NOTICE] E_NOTICE: Constant ROLE_GUEST already defined in C:\OpenServer\domains\job\app\config\config.php on line 21
Sat 14 16:27:37 TGM php: [NOTICE] E_NOTICE: Constant ROLE_USER already defined in C:\OpenServer\domains\job\app\config\config.php on line 22
Sat 14 16:27:37 TGM php: [NOTICE] E_NOTICE: Constant ROLE_MODERATOR already defined in C:\OpenServer\domains\job\app\config\config.php on line 23
Sat 14 16:27:37 TGM php: [NOTICE] E_NOTICE: Constant API_URL already defined in C:\OpenServer\domains\job\app\config\config.php on line 26
Sun 15 11:16:02 TGM php: [NOTICE] E_NOTICE: Constant STATUS_OK already defined in C:\OpenServer\domains\job\app\config\config.php on line 13
Sun 15 11:16:02 TGM php: [NOTICE] E_NOTICE: Constant STATUS_WRONG already defined in C:\OpenServer\domains\job\app\config\config.php on line 14
Sun 15 11:16:02 TGM php: [NOTICE] E_NOTICE: Constant STATUS_ALREADY_EXISTS already defined in C:\OpenServer\domains\job\app\config\config.php on line 15
Sun 15 11:16:02 TGM php: [NOTICE] E_NOTICE: Constant STATUS_UNRESOLVED_ERROR already defined in C:\OpenServer\domains\job\app\config\config.php on line 16
Sun 15 11:16:02 TGM php: [NOTICE] E_NOTICE: Constant ROLE_GUEST already defined in C:\OpenServer\domains\job\app\config\config.php on line 21
Sun 15 11:16:02 TGM php: [NOTICE] E_NOTICE: Constant ROLE_USER already defined in C:\OpenServer\domains\job\app\config\config.php on line 22
Sun 15 11:16:02 TGM php: [NOTICE] E_NOTICE: Constant ROLE_MODERATOR already defined in C:\OpenServer\domains\job\app\config\config.php on line 23
Sun 15 11:16:02 TGM php: [NOTICE] E_NOTICE: Constant API_URL already defined in C:\OpenServer\domains\job\app\config\config.php on line 26
Sun 15 11:16:21 TGM php: [NOTICE] E_NOTICE: Constant STATUS_OK already defined in C:\OpenServer\domains\job\app\config\config.php on line 13
Sun 15 11:16:21 TGM php: [NOTICE] E_NOTICE: Constant STATUS_WRONG already defined in C:\OpenServer\domains\job\app\config\config.php on line 14
Sun 15 11:16:21 TGM php: [NOTICE] E_NOTICE: Constant STATUS_ALREADY_EXISTS already defined in C:\OpenServer\domains\job\app\config\config.php on line 15
Sun 15 11:16:21 TGM php: [NOTICE] E_NOTICE: Constant STATUS_UNRESOLVED_ERROR already defined in C:\OpenServer\domains\job\app\config\config.php on line 16
Sun 15 11:16:21 TGM php: [NOTICE] E_NOTICE: Constant ROLE_GUEST already defined in C:\OpenServer\domains\job\app\config\config.php on line 21
Sun 15 11:16:21 TGM php: [NOTICE] E_NOTICE: Constant ROLE_USER already defined in C:\OpenServer\domains\job\app\config\config.php on line 22
Sun 15 11:16:21 TGM php: [NOTICE] E_NOTICE: Constant ROLE_MODERATOR already defined in C:\OpenServer\domains\job\app\config\config.php on line 23
Sun 15 11:16:21 TGM php: [NOTICE] E_NOTICE: Constant API_URL already defined in C:\OpenServer\domains\job\app\config\config.php on line 26
Sun 15 15:50:13 TGM php: [NOTICE] E_NOTICE: Constant STATUS_OK already defined in C:\OpenServer\domains\job\app\config\config.php on line 13
Sun 15 15:50:13 TGM php: [NOTICE] E_NOTICE: Constant STATUS_WRONG already defined in C:\OpenServer\domains\job\app\config\config.php on line 14
Sun 15 15:50:13 TGM php: [NOTICE] E_NOTICE: Constant STATUS_ALREADY_EXISTS already defined in C:\OpenServer\domains\job\app\config\config.php on line 15
Sun 15 15:50:13 TGM php: [NOTICE] E_NOTICE: Constant STATUS_UNRESOLVED_ERROR already defined in C:\OpenServer\domains\job\app\config\config.php on line 16
Sun 15 15:50:13 TGM php: [NOTICE] E_NOTICE: Constant ROLE_GUEST already defined in C:\OpenServer\domains\job\app\config\config.php on line 21
Sun 15 15:50:13 TGM php: [NOTICE] E_NOTICE: Constant ROLE_USER already defined in C:\OpenServer\domains\job\app\config\config.php on line 22
Sun 15 15:50:13 TGM php: [NOTICE] E_NOTICE: Constant ROLE_MODERATOR already defined in C:\OpenServer\domains\job\app\config\config.php on line 23
Sun 15 15:50:13 TGM php: [NOTICE] E_NOTICE: Constant API_URL already defined in C:\OpenServer\domains\job\app\config\config.php on line 26
Tue 17 20:41:34 TGM php: [NOTICE] E_NOTICE: Constant STATUS_OK already defined in C:\OpenServer\domains\job\app\config\config.php on line 13
Tue 17 20:41:34 TGM php: [NOTICE] E_NOTICE: Constant STATUS_WRONG already defined in C:\OpenServer\domains\job\app\config\config.php on line 14
Tue 17 20:41:34 TGM php: [NOTICE] E_NOTICE: Constant STATUS_ALREADY_EXISTS already defined in C:\OpenServer\domains\job\app\config\config.php on line 15
Tue 17 20:41:34 TGM php: [NOTICE] E_NOTICE: Constant STATUS_UNRESOLVED_ERROR already defined in C:\OpenServer\domains\job\app\config\config.php on line 16
Tue 17 20:41:34 TGM php: [NOTICE] E_NOTICE: Constant ROLE_GUEST already defined in C:\OpenServer\domains\job\app\config\config.php on line 21
Tue 17 20:41:34 TGM php: [NOTICE] E_NOTICE: Constant ROLE_USER already defined in C:\OpenServer\domains\job\app\config\config.php on line 22
Tue 17 20:41:34 TGM php: [NOTICE] E_NOTICE: Constant ROLE_MODERATOR already defined in C:\OpenServer\domains\job\app\config\config.php on line 23
Tue 17 20:41:34 TGM php: [NOTICE] E_NOTICE: Constant API_URL already defined in C:\OpenServer\domains\job\app\config\config.php on line 26
Tue 17 20:42:05 TGM php: [NOTICE] E_NOTICE: Constant STATUS_OK already defined in C:\OpenServer\domains\job\app\config\config.php on line 13
Tue 17 20:42:05 TGM php: [NOTICE] E_NOTICE: Constant STATUS_WRONG already defined in C:\OpenServer\domains\job\app\config\config.php on line 14
Tue 17 20:42:05 TGM php: [NOTICE] E_NOTICE: Constant STATUS_ALREADY_EXISTS already defined in C:\OpenServer\domains\job\app\config\config.php on line 15
Tue 17 20:42:05 TGM php: [NOTICE] E_NOTICE: Constant STATUS_UNRESOLVED_ERROR already defined in C:\OpenServer\domains\job\app\config\config.php on line 16
Tue 17 20:42:05 TGM php: [NOTICE] E_NOTICE: Constant ROLE_GUEST already defined in C:\OpenServer\domains\job\app\config\config.php on line 21
Tue 17 20:42:05 TGM php: [NOTICE] E_NOTICE: Constant ROLE_USER already defined in C:\OpenServer\domains\job\app\config\config.php on line 22
Tue 17 20:42:05 TGM php: [NOTICE] E_NOTICE: Constant ROLE_MODERATOR already defined in C:\OpenServer\domains\job\app\config\config.php on line 23
Tue 17 20:42:05 TGM php: [NOTICE] E_NOTICE: Constant API_URL already defined in C:\OpenServer\domains\job\app\config\config.php on line 26
Wed 18 10:10:18 TGM php: [NOTICE] E_NOTICE: Constant STATUS_OK already defined in C:\OpenServer\domains\job\app\config\config.php on line 13
Wed 18 10:10:18 TGM php: [NOTICE] E_NOTICE: Constant STATUS_WRONG already defined in C:\OpenServer\domains\job\app\config\config.php on line 14
Wed 18 10:10:18 TGM php: [NOTICE] E_NOTICE: Constant STATUS_ALREADY_EXISTS already defined in C:\OpenServer\domains\job\app\config\config.php on line 15
Wed 18 10:10:18 TGM php: [NOTICE] E_NOTICE: Constant STATUS_UNRESOLVED_ERROR already defined in C:\OpenServer\domains\job\app\config\config.php on line 16
Wed 18 10:10:18 TGM php: [NOTICE] E_NOTICE: Constant ROLE_GUEST already defined in C:\OpenServer\domains\job\app\config\config.php on line 21
Wed 18 10:10:18 TGM php: [NOTICE] E_NOTICE: Constant ROLE_USER already defined in C:\OpenServer\domains\job\app\config\config.php on line 22
Wed 18 10:10:18 TGM php: [NOTICE] E_NOTICE: Constant ROLE_MODERATOR already defined in C:\OpenServer\domains\job\app\config\config.php on line 23
Wed 18 10:10:18 TGM php: [NOTICE] E_NOTICE: Constant API_URL already defined in C:\OpenServer\domains\job\app\config\config.php on line 26
Wed 18 10:11:37 TGM php: [NOTICE] E_NOTICE: Constant STATUS_OK already defined in C:\OpenServer\domains\job\app\config\config.php on line 13
Wed 18 10:11:37 TGM php: [NOTICE] E_NOTICE: Constant STATUS_WRONG already defined in C:\OpenServer\domains\job\app\config\config.php on line 14
Wed 18 10:11:37 TGM php: [NOTICE] E_NOTICE: Constant STATUS_ALREADY_EXISTS already defined in C:\OpenServer\domains\job\app\config\config.php on line 15
Wed 18 10:11:37 TGM php: [NOTICE] E_NOTICE: Constant STATUS_UNRESOLVED_ERROR already defined in C:\OpenServer\domains\job\app\config\config.php on line 16
Wed 18 10:11:37 TGM php: [NOTICE] E_NOTICE: Constant ROLE_GUEST already defined in C:\OpenServer\domains\job\app\config\config.php on line 21
Wed 18 10:11:37 TGM php: [NOTICE] E_NOTICE: Constant ROLE_USER already defined in C:\OpenServer\domains\job\app\config\config.php on line 22
Wed 18 10:11:37 TGM php: [NOTICE] E_NOTICE: Constant ROLE_MODERATOR already defined in C:\OpenServer\domains\job\app\config\config.php on line 23
Wed 18 10:11:37 TGM php: [NOTICE] E_NOTICE: Constant API_URL already defined in C:\OpenServer\domains\job\app\config\config.php on line 26
Wed 18 10:13:42 TGM php: [NOTICE] E_NOTICE: Constant STATUS_OK already defined in C:\OpenServer\domains\job\app\config\config.php on line 13
Wed 18 10:13:42 TGM php: [NOTICE] E_NOTICE: Constant STATUS_WRONG already defined in C:\OpenServer\domains\job\app\config\config.php on line 14
Wed 18 10:13:42 TGM php: [NOTICE] E_NOTICE: Constant STATUS_ALREADY_EXISTS already defined in C:\OpenServer\domains\job\app\config\config.php on line 15
Wed 18 10:13:42 TGM php: [NOTICE] E_NOTICE: Constant STATUS_UNRESOLVED_ERROR already defined in C:\OpenServer\domains\job\app\config\config.php on line 16
Wed 18 10:13:42 TGM php: [NOTICE] E_NOTICE: Constant ROLE_GUEST already defined in C:\OpenServer\domains\job\app\config\config.php on line 21
Wed 18 10:13:42 TGM php: [NOTICE] E_NOTICE: Constant ROLE_USER already defined in C:\OpenServer\domains\job\app\config\config.php on line 22
Wed 18 10:13:42 TGM php: [NOTICE] E_NOTICE: Constant ROLE_MODERATOR already defined in C:\OpenServer\domains\job\app\config\config.php on line 23
Wed 18 10:13:42 TGM php: [NOTICE] E_NOTICE: Constant API_URL already defined in C:\OpenServer\domains\job\app\config\config.php on line 26
Wed 18 10:16:46 TGM php: [NOTICE] E_NOTICE: Constant STATUS_OK already defined in C:\OpenServer\domains\job\app\config\config.php on line 13
Wed 18 10:16:46 TGM php: [NOTICE] E_NOTICE: Constant STATUS_WRONG already defined in C:\OpenServer\domains\job\app\config\config.php on line 14
Wed 18 10:16:46 TGM php: [NOTICE] E_NOTICE: Constant STATUS_ALREADY_EXISTS already defined in C:\OpenServer\domains\job\app\config\config.php on line 15
Wed 18 10:16:46 TGM php: [NOTICE] E_NOTICE: Constant STATUS_UNRESOLVED_ERROR already defined in C:\OpenServer\domains\job\app\config\config.php on line 16
Wed 18 10:16:46 TGM php: [NOTICE] E_NOTICE: Constant ROLE_GUEST already defined in C:\OpenServer\domains\job\app\config\config.php on line 21
Wed 18 10:16:46 TGM php: [NOTICE] E_NOTICE: Constant ROLE_USER already defined in C:\OpenServer\domains\job\app\config\config.php on line 22
Wed 18 10:16:46 TGM php: [NOTICE] E_NOTICE: Constant ROLE_MODERATOR already defined in C:\OpenServer\domains\job\app\config\config.php on line 23
Wed 18 10:16:46 TGM php: [NOTICE] E_NOTICE: Constant API_URL already defined in C:\OpenServer\domains\job\app\config\config.php on line 26
